record_number,buggy_code,fixed_code,code_similarity
83740,"@Override public void writeExpression(MethodWriter writer){
  if (this.finallyBlock == null) {
    IType type1=this.action.getType();
    for (int i=0; i < this.catchBlockCount; i++) {
      writer.getClassWriter().addCommonType(type1,this.catchBlocks[i].action.getType(),this.commonType);
    }
  }
  this.write(writer,true);
}","@Override public void writeExpression(MethodWriter writer){
  this.commonType.writeDefaultValue(writer);
}",0.4331797235023041
83741,"private static void findUnits(File source,File output,Package pack){
  if (source.isDirectory()) {
    String name=source.getName();
    for (    String s : source.list()) {
      findUnits(new CodeFile(source,s),new File(output,s),pack == null ? Package.rootPackage : pack.createSubPackage(name));
    }
    return;
  }
  String fileName=source.getPath();
  if (!config.compileFile(fileName)) {
    return;
  }
  if (fileName.endsWith(""String_Node_Str"") || fileName.endsWith(""String_Node_Str"")) {
    return;
  }
  files.add(output);
  if (fileName.endsWith(""String_Node_Str"")) {
    DWTFile dwt=new DWTFile(pack,(CodeFile)source,output);
    units.add(dwt);
    return;
  }
  if (fileName.endsWith(""String_Node_Str"")) {
    DyvilUnit unit=new DyvilUnit(pack,(CodeFile)source,output);
    pack.addCompilationUnit(unit);
    units.add(unit);
    return;
  }
  if (fileName.endsWith(""String_Node_Str"")) {
    DyvilHeader header=new DyvilHeader(pack,(CodeFile)source,output);
    pack.addCompilationUnit(header);
    units.add(0,header);
    return;
  }
}","private static void findUnits(File source,File output,Package pack){
  if (source.isDirectory()) {
    String name=source.getName();
    for (    String s : source.list()) {
      findUnits(new CodeFile(source,s),new File(output,s),pack == null ? Package.rootPackage : pack.createSubPackage(name));
    }
    return;
  }
  String fileName=source.getPath();
  if (!config.compileFile(fileName)) {
    return;
  }
  if (fileName.endsWith(""String_Node_Str"") || fileName.endsWith(""String_Node_Str"")) {
    return;
  }
  files.add(output);
  if (fileName.endsWith(""String_Node_Str"")) {
    DWTFile dwt=new DWTFile(pack,(CodeFile)source,output);
    units.add(dwt);
    return;
  }
  if (fileName.endsWith(""String_Node_Str"") || fileName.endsWith(""String_Node_Str"")) {
    DyvilUnit unit=new DyvilUnit(pack,(CodeFile)source,output);
    pack.addCompilationUnit(unit);
    units.add(unit);
    return;
  }
  if (fileName.endsWith(""String_Node_Str"")) {
    DyvilHeader header=new DyvilHeader(pack,(CodeFile)source,output);
    pack.addCompilationUnit(header);
    units.add(0,header);
    return;
  }
}",0.9813606710158436
83742,"@Override public void addResolveError(MarkerList markers){
  Marker marker;
  if (this.arguments.isEmpty()) {
    marker=markers.create(this.position,""String_Node_Str"",this.name.unqualified);
  }
 else {
    marker=markers.create(this.position,""String_Node_Str"",this.name.unqualified);
  }
  marker.addInfo(""String_Node_Str"" + this.name.qualified);
  if (this.instance != null) {
    marker.addInfo(""String_Node_Str"" + this.instance.getType());
  }
  StringBuilder builder=new StringBuilder(""String_Node_Str"");
  Util.typesToString(""String_Node_Str"",this.arguments,""String_Node_Str"",builder);
  marker.addInfo(builder.append('}').toString());
}","@Override public void addResolveError(MarkerList markers){
  Marker marker;
  if (this.arguments.isEmpty()) {
    marker=markers.create(this.position,""String_Node_Str"",this.name.unqualified);
  }
 else {
    marker=markers.create(this.position,""String_Node_Str"",this.name.unqualified);
  }
  marker.addInfo(""String_Node_Str"" + this.name.qualified);
  if (this.instance != null) {
    marker.addInfo(""String_Node_Str"" + this.instance.getType());
  }
  StringBuilder builder=new StringBuilder(""String_Node_Str"");
  Util.typesToString(""String_Node_Str"",this.arguments,""String_Node_Str"",builder);
  marker.addInfo(builder.toString());
}",0.9702194357366772
83743,"@Override public boolean addRawAnnotation(String type){
  if (""String_Node_Str"".equals(type)) {
    this.modifiers|=Modifiers.SEALED;
    return false;
  }
  if (""String_Node_Str"".equals(type)) {
    this.modifiers|=Modifiers.DEPRECATED;
    return false;
  }
  if (""String_Node_Str"".equals(type)) {
    this.modifiers|=Modifiers.FUNCTIONAL;
    return false;
  }
  return true;
}","@Override public boolean addRawAnnotation(String type){
switch (type) {
case ""String_Node_Str"":
    this.modifiers|=Modifiers.SEALED;
  return false;
case ""String_Node_Str"":
this.modifiers|=Modifiers.STRICT;
return false;
case ""String_Node_Str"":
this.modifiers|=Modifiers.DEPRECATED;
return false;
case ""String_Node_Str"":
this.modifiers|=Modifiers.FUNCTIONAL;
return false;
}
return true;
}",0.5116883116883116
83744,"@Override public boolean addRawAnnotation(String type){
  if (""String_Node_Str"".equals(type)) {
    this.modifiers|=Modifiers.LAZY;
    return false;
  }
  if (""String_Node_Str"".equals(type)) {
    this.modifiers|=Modifiers.SEALED;
    return false;
  }
  if (""String_Node_Str"".equals(type)) {
    this.modifiers|=Modifiers.DEPRECATED;
    return false;
  }
  return true;
}","@Override public boolean addRawAnnotation(String type){
switch (type) {
case ""String_Node_Str"":
    this.modifiers|=Modifiers.LAZY;
  return false;
case ""String_Node_Str"":
this.modifiers|=Modifiers.SEALED;
return false;
case ""String_Node_Str"":
this.modifiers|=Modifiers.TRANSIENT;
return false;
case ""String_Node_Str"":
this.modifiers|=Modifiers.VOLATILE;
return false;
case ""String_Node_Str"":
this.modifiers|=Modifiers.DEPRECATED;
return false;
}
return true;
}",0.4574850299401197
83745,"@Override public boolean addRawAnnotation(String type){
switch (type) {
case ""String_Node_Str"":
    this.modifiers|=Modifiers.INLINE;
  return false;
case ""String_Node_Str"":
this.modifiers|=Modifiers.INFIX;
return false;
case ""String_Node_Str"":
this.modifiers|=Modifiers.PREFIX;
return false;
case ""String_Node_Str"":
this.modifiers|=Modifiers.SEALED;
return false;
case ""String_Node_Str"":
this.modifiers|=Modifiers.DEPRECATED;
return false;
case ""String_Node_Str"":
this.modifiers|=Modifiers.OVERRIDE;
return false;
}
return true;
}","@Override public boolean addRawAnnotation(String type){
switch (type) {
case ""String_Node_Str"":
    this.modifiers|=Modifiers.INLINE;
  return false;
case ""String_Node_Str"":
this.modifiers|=Modifiers.INFIX;
return false;
case ""String_Node_Str"":
this.modifiers|=Modifiers.PREFIX;
return false;
case ""String_Node_Str"":
this.modifiers|=Modifiers.SEALED;
return false;
case ""String_Node_Str"":
this.modifiers|=Modifiers.NATIVE;
return false;
case ""String_Node_Str"":
this.modifiers|=Modifiers.STRICT;
return false;
case ""String_Node_Str"":
this.modifiers|=Modifiers.DEPRECATED;
return false;
case ""String_Node_Str"":
this.modifiers|=Modifiers.OVERRIDE;
return false;
}
return true;
}",0.8805970149253731
83746,"public static IValue resolve(MarkerList markers,IContext context,IAccess access){
  LinkedList<IAccess> chain=getCallChain(markers,context,access);
  ListIterator<IAccess> iterator=chain.listIterator();
  IAccess prev=null;
  IAccess curr=null;
  IValue alternate=null;
  boolean backwards=false;
  while (iterator.hasNext()) {
    prev=curr;
    curr=iterator.next();
    if (alternate != null) {
      curr.setValue(alternate);
      alternate=null;
    }
    if (!curr.resolve(context,markers)) {
      alternate=curr.resolve2(context);
      if (alternate instanceof IAccess) {
        curr=(IAccess)alternate;
        iterator.set(curr);
      }
 else       if (alternate != null) {
        if (!iterator.hasNext()) {
          return alternate;
        }
        iterator.remove();
        iterator.next().setValue(alternate);
        iterator.previous();
      }
 else {
        backwards=true;
        break;
      }
    }
  }
  if (!backwards) {
    return chain.getLast();
  }
 else   if (chain.size() == 1) {
    access.addResolveError(markers);
    return access;
  }
  IAccess next=null;
  curr=access;
  prev=null;
  while (curr != null) {
    IValue value=curr.getValue();
    if (value instanceof IAccess) {
      prev=(IAccess)value;
    }
 else {
      prev=null;
    }
    if (next != null && (!curr.isResolved() || !next.isResolved())) {
      next.setValue(null);
      if (next.resolve(context,markers)) {
        alternate=curr.resolve3(context,next);
        if (alternate instanceof IAccess) {
          if (next.getValue() == curr) {
            next.setValue(alternate);
          }
          next=(IAccess)alternate;
          curr=prev;
          if (iterator.hasNext()) {
            iterator.next();
            iterator.remove();
            iterator.previous();
            iterator.set(next);
          }
 else {
            iterator.set(next);
          }
        }
 else {
          next.setValue(curr);
          curr.addResolveError(markers);
        }
      }
 else {
        next.setValue(curr);
        curr.addResolveError(markers);
      }
    }
    next=curr;
    curr=prev;
  }
  return chain.getLast();
}","public static IValue resolve(MarkerList markers,IContext context,IAccess access){
  LinkedList<IAccess> chain=getCallChain(markers,context,access);
  ListIterator<IAccess> iterator=chain.listIterator();
  IAccess prev=null;
  IAccess curr=null;
  IValue alternate=null;
  boolean backwards=false;
  while (iterator.hasNext()) {
    prev=curr;
    curr=iterator.next();
    if (alternate != null) {
      curr.setValue(alternate);
      alternate=null;
    }
    if (!curr.resolve(context,markers)) {
      alternate=curr.resolve2(context);
      if (alternate instanceof IAccess) {
        curr=(IAccess)alternate;
        iterator.set(curr);
      }
 else       if (alternate != null) {
        if (!iterator.hasNext()) {
          return alternate;
        }
        iterator.remove();
        iterator.next().setValue(alternate);
        iterator.previous();
      }
 else {
        backwards=true;
        break;
      }
    }
  }
  if (!backwards) {
    return chain.getLast();
  }
 else   if (chain.size() == 1) {
    access.addResolveError(markers);
    return access;
  }
  IAccess next=null;
  curr=access;
  prev=null;
  while (curr != null) {
    IValue value=curr.getValue();
    if (value instanceof IAccess) {
      prev=(IAccess)value;
    }
 else {
      prev=null;
    }
    if (next != null && (!curr.isResolved() || !next.isResolved())) {
      next.setValue(null);
      if (next.resolve(context,markers)) {
        alternate=curr.resolve3(context,next);
        if (alternate instanceof IAccess) {
          if (next.getValue() == curr) {
            next.setValue(alternate);
          }
          next=(IAccess)alternate;
          curr=prev;
          if (iterator.hasNext()) {
            iterator.next();
            iterator.remove();
            iterator.previous();
            iterator.set(next);
          }
 else {
            iterator.set(next);
          }
        }
 else {
          next.setValue(curr);
          next.addResolveError(markers);
        }
      }
 else {
        next.setValue(curr);
        next.addResolveError(markers);
      }
    }
    next=curr;
    curr=prev;
  }
  return chain.getLast();
}",0.9962790697674418
83747,"@Override public IValue resolve(MarkerList markers,IContext context){
  int args=this.arguments.size();
  if (this.instance != null) {
    this.instance.resolve(markers,context);
  }
  if (args == 1 && this.name == Name.match) {
    MatchExpression me=Operators.getMatchExpression(this.instance,this.arguments.getFirstValue());
    if (me != null) {
      me.position=this.position;
      return me.resolve(markers,context);
    }
  }
  this.arguments.resolve(markers,context);
  if (args == 1) {
    IValue argument=this.arguments.getFirstValue();
    IValue op;
    if (this.instance != null) {
      op=Operators.get(this.instance,this.name,argument);
    }
 else {
      op=Operators.get(this.name,argument);
    }
    if (op != null) {
      op.setPosition(this.position);
      return op;
    }
  }
  IMethod method=ICall.resolveMethod(markers,context,this.instance,this.name,this.arguments);
  if (method != null) {
    this.method=method;
    return this;
  }
  if (args == 1 && this.instance != null) {
    String qualified=this.name.qualified;
    if (qualified.endsWith(""String_Node_Str"")) {
      String unqualified=this.name.unqualified;
      Name name=Name.get(qualified.substring(0,qualified.length() - 3),unqualified.substring(0,unqualified.length() - 1));
      IMethod method1=IContext.resolveMethod(markers,this.instance.getType(),null,name,this.arguments);
      if (method1 != null) {
        CompoundCall call=new CompoundCall(this.position);
        call.method=method1;
        call.instance=this.instance;
        call.arguments=this.arguments;
        call.name=name;
        return call;
      }
    }
  }
  if (args == 0) {
    IField field=ICall.resolveField(context,this.instance,this.name);
    if (field != null) {
      FieldAccess access=new FieldAccess(this.position);
      access.field=field;
      access.instance=this.instance;
      access.name=this.name;
      access.dotless=this.dotless;
      return access;
    }
  }
 else   if (this.instance == null) {
    IValue apply=this.resolveApply(markers,context);
    if (apply != null) {
      return apply;
    }
  }
  Marker marker;
  if (this.arguments.isEmpty()) {
    marker=markers.create(this.position,""String_Node_Str"",this.name.unqualified);
  }
 else {
    marker=markers.create(this.position,""String_Node_Str"",this.name.unqualified);
  }
  marker.addInfo(""String_Node_Str"" + this.name.qualified);
  if (this.instance != null) {
    marker.addInfo(""String_Node_Str"" + this.instance.getType());
  }
  StringBuilder builder=new StringBuilder(""String_Node_Str"");
  Util.typesToString(""String_Node_Str"",this.arguments,""String_Node_Str"",builder);
  marker.addInfo(builder.toString());
  return this;
}","@Override public IValue resolve(MarkerList markers,IContext context){
  int args=this.arguments.size();
  if (this.instance != null) {
    this.instance=this.instance.resolve(markers,context);
  }
  if (args == 1 && this.name == Name.match) {
    MatchExpression me=Operators.getMatchExpression(this.instance,this.arguments.getFirstValue());
    if (me != null) {
      me.position=this.position;
      return me.resolve(markers,context);
    }
  }
  this.arguments.resolve(markers,context);
  if (args == 1) {
    IValue argument=this.arguments.getFirstValue();
    IValue op;
    if (this.instance != null) {
      op=Operators.get(this.instance,this.name,argument);
    }
 else {
      op=Operators.get(this.name,argument);
    }
    if (op != null) {
      op.setPosition(this.position);
      return op;
    }
  }
  IMethod method=ICall.resolveMethod(markers,context,this.instance,this.name,this.arguments);
  if (method != null) {
    this.method=method;
    return this;
  }
  if (args == 1 && this.instance != null) {
    String qualified=this.name.qualified;
    if (qualified.endsWith(""String_Node_Str"")) {
      String unqualified=this.name.unqualified;
      Name name=Name.get(qualified.substring(0,qualified.length() - 3),unqualified.substring(0,unqualified.length() - 1));
      IMethod method1=IContext.resolveMethod(markers,this.instance.getType(),null,name,this.arguments);
      if (method1 != null) {
        CompoundCall call=new CompoundCall(this.position);
        call.method=method1;
        call.instance=this.instance;
        call.arguments=this.arguments;
        call.name=name;
        return call;
      }
    }
  }
  if (args == 0) {
    IField field=ICall.resolveField(context,this.instance,this.name);
    if (field != null) {
      FieldAccess access=new FieldAccess(this.position);
      access.field=field;
      access.instance=this.instance;
      access.name=this.name;
      access.dotless=this.dotless;
      return access;
    }
  }
 else   if (this.instance == null) {
    IValue apply=this.resolveApply(markers,context);
    if (apply != null) {
      return apply;
    }
  }
  Marker marker;
  if (this.arguments.isEmpty()) {
    marker=markers.create(this.position,""String_Node_Str"",this.name.unqualified);
  }
 else {
    marker=markers.create(this.position,""String_Node_Str"",this.name.unqualified);
  }
  marker.addInfo(""String_Node_Str"" + this.name.qualified);
  if (this.instance != null) {
    marker.addInfo(""String_Node_Str"" + this.instance.getType());
  }
  StringBuilder builder=new StringBuilder(""String_Node_Str"");
  Util.typesToString(""String_Node_Str"",this.arguments,""String_Node_Str"",builder);
  marker.addInfo(builder.toString());
  return this;
}",0.9974102848686645
83748,"@Override public void writeInvJump(MethodWriter writer,Label dest,IValue instance,IArguments arguments){
  if ((this.modifiers & Modifiers.STATIC) != 0) {
    if (instance != null && instance.getValueType() == IValue.CLASS_ACCESS) {
      instance=null;
    }
    if (this.intrinsicOpcodes != null) {
      this.writeInvIntrinsic(writer,dest,instance,arguments);
      return;
    }
  }
 else   if (this.intrinsicOpcodes != null && instance.isPrimitive()) {
    this.writeInvIntrinsic(writer,dest,instance,arguments);
    return;
  }
  if ((this.modifiers & INLINABLE) != 0 && writer.inlineOffset() < INLINE_TRESHOLD) {
  }
  this.writeInvoke(writer,instance,arguments);
  writer.writeJumpInsn(IFNE,dest);
}","@Override public void writeInvJump(MethodWriter writer,Label dest,IValue instance,IArguments arguments){
  if ((this.modifiers & Modifiers.STATIC) != 0) {
    if (instance != null && instance.getValueType() == IValue.CLASS_ACCESS) {
      instance=null;
    }
    if (this.intrinsicOpcodes != null) {
      this.writeInvIntrinsic(writer,dest,instance,arguments);
      return;
    }
  }
 else   if (this.intrinsicOpcodes != null && (instance == null || instance.isPrimitive())) {
    this.writeInvIntrinsic(writer,dest,instance,arguments);
    return;
  }
  if ((this.modifiers & INLINABLE) != 0 && writer.inlineOffset() < INLINE_TRESHOLD) {
  }
  this.writeInvoke(writer,instance,arguments);
  writer.writeJumpInsn(IFNE,dest);
}",0.9846796657381616
83749,"@Override public void writeJump(MethodWriter writer,Label dest,IValue instance,IArguments arguments){
  if ((this.modifiers & Modifiers.STATIC) != 0) {
    if (instance != null && instance.getValueType() == IValue.CLASS_ACCESS) {
      instance=null;
    }
    if (this.intrinsicOpcodes != null) {
      this.writeIntrinsic(writer,dest,instance,arguments);
      return;
    }
  }
 else   if (this.intrinsicOpcodes != null && instance.isPrimitive()) {
    this.writeIntrinsic(writer,dest,instance,arguments);
    return;
  }
  if ((this.modifiers & INLINABLE) != 0 && writer.inlineOffset() < INLINE_TRESHOLD) {
  }
  this.writeInvoke(writer,instance,arguments);
  writer.writeJumpInsn(IFEQ,dest);
}","@Override public void writeJump(MethodWriter writer,Label dest,IValue instance,IArguments arguments){
  if ((this.modifiers & Modifiers.STATIC) != 0) {
    if (instance != null && instance.getValueType() == IValue.CLASS_ACCESS) {
      instance=null;
    }
    if (this.intrinsicOpcodes != null) {
      this.writeIntrinsic(writer,dest,instance,arguments);
      return;
    }
  }
 else   if (this.intrinsicOpcodes != null && (instance == null || instance.isPrimitive())) {
    this.writeIntrinsic(writer,dest,instance,arguments);
    return;
  }
  if ((this.modifiers & INLINABLE) != 0 && writer.inlineOffset() < INLINE_TRESHOLD) {
  }
  this.writeInvoke(writer,instance,arguments);
  writer.writeJumpInsn(IFEQ,dest);
}",0.9844851904090268
83750,"@Override public void writeCall(MethodWriter writer,IValue instance,IArguments arguments,IType type){
  if ((this.modifiers & Modifiers.STATIC) != 0) {
    if (instance != null && instance.getValueType() == IValue.CLASS_ACCESS) {
      instance=null;
    }
    if (this.intrinsicOpcodes != null) {
      this.writeIntrinsic(writer,instance,arguments);
      return;
    }
  }
 else   if (this.intrinsicOpcodes != null && instance.isPrimitive()) {
    this.writeIntrinsic(writer,instance,arguments);
    return;
  }
  if ((this.modifiers & INLINABLE) != 0 && writer.inlineOffset() < INLINE_TRESHOLD) {
  }
  this.writeInvoke(writer,instance,arguments);
  if (type == Types.VOID) {
    if (this.type != Types.VOID) {
      writer.writeInsn(Opcodes.POP);
    }
    return;
  }
  if (type != null) {
    if (type != this.type && !type.isSuperTypeOf(this.type)) {
      writer.writeTypeInsn(Opcodes.CHECKCAST,this.type.getInternalName());
    }
  }
}","@Override public void writeCall(MethodWriter writer,IValue instance,IArguments arguments,IType type){
  if ((this.modifiers & Modifiers.STATIC) != 0) {
    if (instance != null && instance.getValueType() == IValue.CLASS_ACCESS) {
      instance=null;
    }
    if (this.intrinsicOpcodes != null) {
      this.writeIntrinsic(writer,instance,arguments);
      return;
    }
  }
 else   if (this.intrinsicOpcodes != null && (instance == null || instance.isPrimitive())) {
    this.writeIntrinsic(writer,instance,arguments);
    return;
  }
  if ((this.modifiers & INLINABLE) != 0 && writer.inlineOffset() < INLINE_TRESHOLD) {
  }
  this.writeInvoke(writer,instance,arguments);
  if (type == Types.VOID) {
    if (this.type != Types.VOID) {
      writer.writeInsn(Opcodes.POP);
    }
    return;
  }
  if (type != null) {
    if (type != this.type && !type.isSuperTypeOf(this.type)) {
      writer.writeTypeInsn(Opcodes.CHECKCAST,this.type.getInternalName());
    }
  }
}",0.9884937238493724
83751,"public static IToken tokenize(String code){
  int len=code.length();
  StringBuilder buf=new StringBuilder(20);
  IToken first=new InferredSemicolon(0,0);
  IToken prev=first;
  int start=0;
  int lineNumber=1;
  char l=0;
  char c=0;
  int type=0;
  int subtype=0;
  boolean addToken=false;
  boolean reparse=true;
  boolean string=false;
  for (int i=0; i < len; ++i, l=c) {
    c=code.charAt(i);
    if (type == 0) {
      start=i;
      if (c == '\n') {
        lineNumber++;
        continue;
      }
      if (c <= ' ') {
        continue;
      }
      if (string && l == '}') {
        type=STRING_START;
        subtype=STRING_PART;
      }
 else {
        int m=getMode(c,code,i);
        type=m & 0xFFFF;
        subtype=m & 0xFFFF0000;
      }
    }
switch (type) {
case IDENTIFIER:
      if (subtype == MOD_DOTS) {
        if (c == '.') {
          buf.append(c);
        }
 else {
          addToken=true;
          reparse=true;
        }
      }
 else       if (c == '_' || c == '$') {
        subtype=MOD_SYMBOL | MOD_LETTER;
        buf.append(c);
      }
 else {
        boolean letter=(subtype & MOD_LETTER) != 0;
        boolean symbol=(subtype & MOD_SYMBOL) != 0;
        if (letter) {
          if (isIdentifierPart(c)) {
            subtype=MOD_LETTER;
            buf.append(c);
            continue;
          }
        }
        if (symbol) {
          if (isIdentifierSymbol(c)) {
            subtype=MOD_SYMBOL;
            buf.append(c);
            continue;
          }
        }
        addToken=true;
      }
    break;
case SYMBOL:
  buf.append(c);
addToken=true;
reparse=false;
break;
case BRACKET:
buf.append(c);
addToken=true;
reparse=false;
break;
case COMMENT:
if (subtype == MOD_LINE) {
if (c == '\n') {
type=0;
continue;
}
}
 else if (subtype == MOD_BLOCK) {
if (l == '*' && c == '/') {
type=0;
continue;
}
}
break;
case INT:
case LONG:
if (c == '.') {
type=FLOAT;
buf.append('.');
}
 else if (c == 'l' || c == 'L') {
type=LONG;
addToken=true;
reparse=false;
}
 else if (subtype == MOD_DEC) {
if (isDigit(c)) {
buf.append(c);
}
 else if (c == 'f' || c == 'F') {
type=FLOAT;
addToken=true;
reparse=false;
}
 else if (c == 'd' || c == 'D') {
type=DOUBLE;
addToken=true;
reparse=false;
}
 else {
addToken=true;
}
}
 else if (subtype == MOD_BIN) {
if (c == 'b' || isBinDigit(c)) {
buf.append(c);
}
 else {
addToken=true;
}
}
 else if (subtype == MOD_OCT) {
if (isOctDigit(c)) {
buf.append(c);
}
 else {
addToken=true;
}
}
 else if (subtype == MOD_HEX) {
if (c == 'x' || isHexDigit(c)) {
buf.append(c);
}
 else {
addToken=true;
}
}
break;
case FLOAT:
case DOUBLE:
if (c == 'x') {
subtype=MOD_HEX;
buf.append(c);
}
 else if (c == 'f' || c == 'F') {
addToken=true;
reparse=false;
}
 else if (c == 'd' || c == 'D') {
type=DOUBLE;
addToken=true;
reparse=false;
}
 else if (isDigit(c) || c == '.' || c == 'e') {
buf.append(c);
}
 else {
addToken=true;
}
break;
case STRING:
if (c == '""' && buf.length() > 0) {
buf.append('""');
addToken=true;
reparse=false;
}
 else if (c == '\\' && appendEscape(buf,code.charAt(i + 1))) {
i++;
continue;
}
 else {
buf.append(c);
}
break;
case STRING_START:
if (c == '""' && (buf.length() > 1 || string)) {
buf.append('""');
subtype=STRING_END;
string=false;
addToken=true;
reparse=false;
break;
}
 else if (c == '\\' && appendEscape(buf,code.charAt(i + 1))) {
i++;
continue;
}
 else if (c == '$' && code.charAt(i + 1) == '{') {
i+=2;
buf.append(""String_Node_Str"");
addToken=true;
string=true;
}
 else {
buf.append(c);
}
break;
case CHAR:
if (c == '\'' && buf.length() > 0) {
buf.append('\'');
addToken=true;
reparse=false;
}
 else if (c == '\\' && appendEscape(buf,code.charAt(i + 1))) {
i++;
continue;
}
 else {
buf.append(c);
}
break;
}
if (addToken) {
prev=addToken(prev,buf,type | subtype,lineNumber,start);
addToken=false;
type=0;
if (reparse) {
i--;
}
 else {
reparse=true;
}
}
}
if (buf.length() > 0) {
addToken(prev,buf,type | subtype,lineNumber,start);
}
return first.getNext();
}","public static IToken tokenize(String code){
  int len=code.length();
  StringBuilder buf=new StringBuilder(20);
  IToken first=new InferredSemicolon(0,0);
  IToken prev=first;
  int start=0;
  int lineNumber=1;
  char l=0;
  char c=0;
  int type=0;
  int subtype=0;
  boolean addToken=false;
  boolean reparse=true;
  boolean string=false;
  for (int i=0; i < len; ++i, l=c) {
    c=code.charAt(i);
    if (type == 0) {
      start=i;
      if (c == '\n') {
        lineNumber++;
        continue;
      }
      if (c <= ' ') {
        continue;
      }
      if (string && c == '}') {
        type=STRING_START;
        subtype=STRING_PART;
        continue;
      }
      int m=getMode(c,code,i);
      type=m & 0xFFFF;
      subtype=m & 0xFFFF0000;
    }
switch (type) {
case IDENTIFIER:
      if (subtype == MOD_DOTS) {
        if (c == '.') {
          buf.append(c);
        }
 else {
          addToken=true;
          reparse=true;
        }
      }
 else       if (c == '_' || c == '$') {
        subtype=MOD_SYMBOL | MOD_LETTER;
        buf.append(c);
      }
 else {
        boolean letter=(subtype & MOD_LETTER) != 0;
        boolean symbol=(subtype & MOD_SYMBOL) != 0;
        if (letter) {
          if (isIdentifierPart(c)) {
            subtype=MOD_LETTER;
            buf.append(c);
            continue;
          }
        }
        if (symbol) {
          if (isIdentifierSymbol(c)) {
            subtype=MOD_SYMBOL;
            buf.append(c);
            continue;
          }
        }
        addToken=true;
      }
    break;
case SYMBOL:
  buf.append(c);
addToken=true;
reparse=false;
break;
case BRACKET:
buf.append(c);
addToken=true;
reparse=false;
break;
case COMMENT:
if (subtype == MOD_LINE) {
if (c == '\n') {
type=0;
continue;
}
}
 else if (subtype == MOD_BLOCK) {
if (l == '*' && c == '/') {
type=0;
continue;
}
}
break;
case INT:
case LONG:
if (c == '.') {
type=FLOAT;
buf.append('.');
}
 else if (c == 'l' || c == 'L') {
type=LONG;
addToken=true;
reparse=false;
}
 else if (subtype == MOD_DEC) {
if (isDigit(c)) {
buf.append(c);
}
 else if (c == 'f' || c == 'F') {
type=FLOAT;
addToken=true;
reparse=false;
}
 else if (c == 'd' || c == 'D') {
type=DOUBLE;
addToken=true;
reparse=false;
}
 else {
addToken=true;
}
}
 else if (subtype == MOD_BIN) {
if (c == 'b' || isBinDigit(c)) {
buf.append(c);
}
 else {
addToken=true;
}
}
 else if (subtype == MOD_OCT) {
if (isOctDigit(c)) {
buf.append(c);
}
 else {
addToken=true;
}
}
 else if (subtype == MOD_HEX) {
if (c == 'x' || isHexDigit(c)) {
buf.append(c);
}
 else {
addToken=true;
}
}
break;
case FLOAT:
case DOUBLE:
if (c == 'x') {
subtype=MOD_HEX;
buf.append(c);
}
 else if (c == 'f' || c == 'F') {
addToken=true;
reparse=false;
}
 else if (c == 'd' || c == 'D') {
type=DOUBLE;
addToken=true;
reparse=false;
}
 else if (isDigit(c) || c == '.' || c == 'e') {
buf.append(c);
}
 else {
addToken=true;
}
break;
case STRING:
if (c == '""' && buf.length() > 0) {
buf.append('""');
addToken=true;
reparse=false;
}
 else if (c == '\\' && appendEscape(buf,code.charAt(i + 1))) {
i++;
continue;
}
 else if (c != '\t') {
buf.append(c);
}
break;
case STRING_START:
if (c == '""' && (buf.length() > 1 || string)) {
subtype=STRING_END;
string=false;
addToken=true;
reparse=false;
break;
}
 else if (c == '\\' && appendEscape(buf,code.charAt(i + 1))) {
i++;
continue;
}
 else if (c == '$' && code.charAt(i + 1) == '{') {
i+=2;
addToken=true;
string=true;
}
 else if (c != '\t') {
buf.append(c);
}
break;
case CHAR:
if (c == '\'' && buf.length() > 0) {
buf.append('\'');
addToken=true;
reparse=false;
}
 else if (c == '\\' && appendEscape(buf,code.charAt(i + 1))) {
i++;
continue;
}
 else if (c != '\t') {
buf.append(c);
}
break;
}
if (addToken) {
prev=addToken(prev,buf,type | subtype,lineNumber,start);
addToken=false;
type=0;
if (reparse) {
i--;
}
 else {
reparse=true;
}
}
}
if (buf.length() > 0) {
addToken(prev,buf,type | subtype,lineNumber,start);
}
return first.getNext();
}",0.9748005571736102
83752,"@Override public void parse(IParserManager pm,IToken token) throws SyntaxError {
  int type=token.type();
switch (type) {
case Tokens.STRING_START:
case Tokens.STRING_PART:
    this.value.addString(token.stringValue());
  pm.pushParser(new ExpressionParser(this));
return;
case Tokens.STRING_END:
this.value.addString(token.stringValue());
pm.popParser();
return;
}
throw new SyntaxError(token,""String_Node_Str"");
}","@Override public void parse(IParserManager pm,IToken token) throws SyntaxError {
  int type=token.type();
switch (type) {
case Tokens.STRING_START:
case Tokens.STRING_PART:
{
      int nextType=token.next().type();
      if (nextType == Tokens.STRING_PART || nextType == Tokens.STRING_END) {
        throw new SyntaxError(token.next(),""String_Node_Str"");
      }
      this.value.addString(token.stringValue());
      pm.pushParser(new ExpressionParser(this));
      return;
    }
case Tokens.STRING_END:
  this.value.addString(token.stringValue());
pm.popParser();
return;
}
throw new SyntaxError(token,""String_Node_Str"");
}",0.7846153846153846
