record_number,buggy_code,fixed_code,anthropic_explanation
90018,"private void copyRequestHeaders(final HttpServletRequest request,final ClientHttpRequest forwardRequest){
  final HttpHeaders headers=forwardRequest.getHeaders();
  final Enumeration<String> headerNames=request.getHeaderNames();
  if (headerNames != null) {
    while (headerNames.hasMoreElements()) {
      final String headerName=headerNames.nextElement();
      final String headerValue=request.getHeader(headerName);
      log.debug(""String_Node_Str"",headerName,headerValue);
      headers.add(headerName,headerValue);
    }
  }
  headers.add(JobConstants.GENIE_FORWARDED_FROM_HEADER,request.getRequestURL().toString());
}","private void copyRequestHeaders(final HttpServletRequest request,final ClientHttpRequest forwardRequest){
  final HttpHeaders headers=forwardRequest.getHeaders();
  final Enumeration<String> headerNames=request.getHeaderNames();
  if (headerNames != null) {
    while (headerNames.hasMoreElements()) {
      final String headerName=headerNames.nextElement();
      if (!NAME_HEADER_COOKIE.equals(headerName)) {
        final String headerValue=request.getHeader(headerName);
        log.debug(""String_Node_Str"",headerName,headerValue);
        headers.add(headerName,headerValue);
      }
    }
  }
  final Cookie[] cookies=request.getCookies();
  if (cookies != null && cookies.length > 0) {
    StringBuilder builder=null;
    for (    final Cookie cookie : request.getCookies()) {
      if (builder == null) {
        builder=new StringBuilder();
      }
 else {
        builder.append(""String_Node_Str"");
      }
      builder.append(cookie.getName()).append(""String_Node_Str"").append(cookie.getValue());
    }
    if (builder != null) {
      final String cookieValue=builder.toString();
      headers.add(NAME_HEADER_COOKIE,cookieValue);
      log.debug(""String_Node_Str"",NAME_HEADER_COOKIE,cookieValue);
    }
  }
  headers.add(JobConstants.GENIE_FORWARDED_FROM_HEADER,request.getRequestURL().toString());
}","The original code blindly copied all headers, potentially including sensitive or problematic cookies that could interfere with request forwarding. The fixed code excludes the cookie header and manually reconstructs cookie information by iterating through individual cookies, creating a more controlled and secure header transfer. This approach prevents unintended header pollution and ensures only necessary and safe cookie data is propagated during request forwarding."
90019,"/** 
 * Get the tags with the current genie.id and genie.name tags added into the set.
 * @return The final set of tags for storing in the database
 * @throws GenieException On any exception
 */
protected Set<String> getFinalTags() throws GenieException {
  final Set<String> finalTags;
  if (this.tags == null) {
    finalTags=Sets.newHashSet();
  }
 else {
    finalTags=Sets.newHashSet(this.tags.split(PIPE_REGEX)).stream().filter(tag -> !tag.contains(GENIE_TAG_NAMESPACE)).collect(Collectors.toSet());
  }
  if (this.getId() == null) {
    this.setId(UUID.randomUUID().toString());
  }
  finalTags.add(GENIE_ID_TAG_NAMESPACE + this.getId());
  finalTags.add(GENIE_NAME_TAG_NAMESPACE + this.getName());
  return finalTags;
}","/** 
 * Get the tags with the current genie.id and genie.name tags added into the set.
 * @return The final set of tags for storing in the database
 * @throws GenieException On any exception
 */
protected Set<String> getFinalTags() throws GenieException {
  final Set<String> finalTags;
  if (this.tags == null) {
    finalTags=Sets.newHashSet();
  }
 else {
    finalTags=Sets.newHashSet(this.splitTags(this.tags)).stream().filter(tag -> !tag.contains(GENIE_TAG_NAMESPACE)).collect(Collectors.toSet());
  }
  if (this.getId() == null) {
    this.setId(UUID.randomUUID().toString());
  }
  finalTags.add(GENIE_ID_TAG_NAMESPACE + this.getId());
  finalTags.add(GENIE_NAME_TAG_NAMESPACE + this.getName());
  return finalTags;
}","The original code incorrectly splits tags using `this.tags.split(PIPE_REGEX)`, which may lead to unexpected parsing of tag strings. The fixed code introduces a method call `this.splitTags(this.tags)`, suggesting a more robust and controlled tag splitting mechanism that handles edge cases and maintains consistent tag parsing logic. This change improves the reliability of tag extraction and ensures proper tag processing across different input scenarios."
90020,"/** 
 * Get the tags attached to this entity.
 * @return The tags attached to this entity
 */
public Set<String> getTags(){
  final Set<String> returnTags=new HashSet<>();
  if (this.tags != null) {
    returnTags.addAll(Arrays.asList(this.tags.split(PIPE_REGEX)));
  }
  return returnTags;
}","/** 
 * Get the tags attached to this entity.
 * @return The tags attached to this entity
 */
public Set<String> getTags(){
  if (this.tags != null) {
    return Sets.newHashSet(this.splitTags(this.tags));
  }
 else {
    return Sets.newHashSet();
  }
}","The original code inefficiently creates a new HashSet by splitting tags using a regex, which can cause unnecessary overhead and potential null pointer exceptions. The fixed code introduces a method `splitTags()` (not shown) and uses `Sets.newHashSet()` to create a more robust set of tags, handling null cases explicitly and simplifying the tag extraction process. By returning an empty HashSet when tags are null and using a dedicated splitting method, the fixed code provides a cleaner, more predictable implementation with better error handling."
90021,"/** 
 * Set the tags.
 * @param tags The tags to set
 */
public void setTags(final Set<String> tags){
  this.tags=null;
  if (tags != null && !tags.isEmpty()) {
    this.tags=tags.stream().sorted(String.CASE_INSENSITIVE_ORDER).reduce((one,two) -> one + PIPE + two).get();
  }
}","/** 
 * Set the tags.
 * @param tags The tags to set
 */
public void setTags(final Set<String> tags){
  this.tags=null;
  if (tags != null && !tags.isEmpty()) {
    this.tags=TAG_DELIMITER + tags.stream().sorted(String.CASE_INSENSITIVE_ORDER).reduce((one,two) -> one + TAG_DELIMITER + TAG_DELIMITER+ two).get() + TAG_DELIMITER;
  }
}","The original code lacked proper tag delimiters, potentially creating an ambiguous string representation of tags without clear boundaries. The fixed code adds TAG_DELIMITER at the beginning, between, and at the end of the tag string, ensuring consistent and unambiguous tag separation. This modification provides a more robust method for storing and potentially parsing tags, improving data integrity and readability."
90022,"/** 
 * Get the sorted like statement for tags used in specification queries.
 * @param tags The tags to use. Not null.
 * @return The tags sorted while ignoring case delimited with percent symbol.
 */
public static String getTagLikeString(@NotNull final Set<String> tags){
  final StringBuilder builder=new StringBuilder();
  builder.append(""String_Node_Str"");
  tags.stream().filter(StringUtils::isNotBlank).sorted(String.CASE_INSENSITIVE_ORDER).forEach(tag -> builder.append(tag).append(""String_Node_Str""));
  return builder.toString();
}","/** 
 * Get the sorted like statement for tags used in specification queries.
 * @param tags The tags to use. Not null.
 * @return The tags sorted while ignoring case delimited with percent symbol.
 */
public static String getTagLikeString(@NotNull final Set<String> tags){
  final StringBuilder builder=new StringBuilder();
  tags.stream().filter(StringUtils::isNotBlank).sorted(String.CASE_INSENSITIVE_ORDER).forEach(tag -> builder.append(PERCENT).append(CommonFieldsEntity.TAG_DELIMITER).append(tag).append(CommonFieldsEntity.TAG_DELIMITER));
  return builder.append(PERCENT).toString();
}","The original code incorrectly built the tag string without proper delimiters and did not include percent symbols for wildcard matching in database queries. The fixed code adds percent symbols, uses a consistent tag delimiter (CommonFieldsEntity.TAG_DELIMITER), and ensures each tag is properly wrapped for flexible search conditions. This modification enhances query flexibility and ensures correct tag-based searching across different database implementations."
90023,"/** 
 * Test to patch a cluster.
 * @throws GenieException For any problem
 * @throws IOException For Json serialization problem
 */
@Test public void testPatchCluster() throws GenieException, IOException {
  final Cluster getCluster=this.service.getCluster(CLUSTER_1_ID);
  Assert.assertThat(getCluster.getName(),Matchers.is(CLUSTER_1_NAME));
  final Date updateTime=getCluster.getUpdated();
  final String patchString=""String_Node_Str"" + CLUSTER_2_NAME + ""String_Node_Str"";
  final ObjectMapper mapper=new ObjectMapper();
  final JsonPatch patch=JsonPatch.fromJson(mapper.readTree(patchString));
  this.service.patchCluster(CLUSTER_1_ID,patch);
  final Cluster updated=this.service.getCluster(CLUSTER_1_ID);
  Assert.assertNotEquals(updated.getUpdated(),Matchers.is(updateTime));
  Assert.assertThat(updated.getName(),Matchers.is(CLUSTER_2_NAME));
}","/** 
 * Test to patch a cluster.
 * @throws GenieException For any problem
 * @throws IOException    For Json serialization problem
 */
@Test public void testPatchCluster() throws GenieException, IOException {
  final Cluster getCluster=this.service.getCluster(CLUSTER_1_ID);
  Assert.assertThat(getCluster.getName(),Matchers.is(CLUSTER_1_NAME));
  final Date updateTime=getCluster.getUpdated();
  final String patchString=""String_Node_Str"" + CLUSTER_2_NAME + ""String_Node_Str"";
  final ObjectMapper mapper=new ObjectMapper();
  final JsonPatch patch=JsonPatch.fromJson(mapper.readTree(patchString));
  this.service.patchCluster(CLUSTER_1_ID,patch);
  final Cluster updated=this.service.getCluster(CLUSTER_1_ID);
  Assert.assertNotEquals(updated.getUpdated(),Matchers.is(updateTime));
  Assert.assertThat(updated.getName(),Matchers.is(CLUSTER_2_NAME));
}","The buggy code appears identical to the fixed code, suggesting no actual changes were made to resolve any specific issue. Without clear differences between the original and fixed versions, it's challenging to pinpoint a specific bug or improvement. The code snippet seems to be a test method for patching a cluster, and no substantive modifications are visible in the provided example."
90024,"/** 
 * Test the choseClusterForJob function.
 * @throws GenieException For any problem
 */
@Ignore @Test public void testChooseClusterForJob() throws GenieException {
}","/** 
 * Test the choseClusterForJobRequest function.
 * @throws GenieException For any problem
 */
@Test public void testChooseClusterForJob() throws GenieException {
  final JobRequest one=new JobRequest.Builder(UUID.randomUUID().toString(),UUID.randomUUID().toString(),UUID.randomUUID().toString(),UUID.randomUUID().toString(),Lists.newArrayList(new ClusterCriteria(Sets.newHashSet(""String_Node_Str""))),Sets.newHashSet(""String_Node_Str"")).build();
  final JobRequest two=new JobRequest.Builder(UUID.randomUUID().toString(),UUID.randomUUID().toString(),UUID.randomUUID().toString(),UUID.randomUUID().toString(),Lists.newArrayList(new ClusterCriteria(Sets.newHashSet(""String_Node_Str""))),Sets.newHashSet(""String_Node_Str"")).build();
  final JobRequest three=new JobRequest.Builder(UUID.randomUUID().toString(),UUID.randomUUID().toString(),UUID.randomUUID().toString(),UUID.randomUUID().toString(),Lists.newArrayList(new ClusterCriteria(Sets.newHashSet(""String_Node_Str""))),Sets.newHashSet(""String_Node_Str"")).build();
  final JobRequest four=new JobRequest.Builder(UUID.randomUUID().toString(),UUID.randomUUID().toString(),UUID.randomUUID().toString(),UUID.randomUUID().toString(),Lists.newArrayList(new ClusterCriteria(Sets.newHashSet(""String_Node_Str""))),Sets.newHashSet(""String_Node_Str"")).build();
  final JobRequest five=new JobRequest.Builder(UUID.randomUUID().toString(),UUID.randomUUID().toString(),UUID.randomUUID().toString(),UUID.randomUUID().toString(),Lists.newArrayList(new ClusterCriteria(Sets.newHashSet(""String_Node_Str"",""String_Node_Str""))),Sets.newHashSet(""String_Node_Str"")).build();
  Assert.assertThat(this.service.chooseClusterForJobRequest(one).size(),Matchers.is(1));
  Assert.assertThat(this.service.chooseClusterForJobRequest(two).size(),Matchers.is(0));
  Assert.assertThat(this.service.chooseClusterForJobRequest(three).size(),Matchers.is(0));
  Assert.assertThat(this.service.chooseClusterForJobRequest(four).size(),Matchers.is(2));
  Assert.assertThat(this.service.chooseClusterForJobRequest(five).size(),Matchers.is(2));
}","The original code was an empty test method marked with @Ignore, rendering it ineffective for testing the chooseClusterForJobRequest functionality. The fixed code introduces comprehensive test cases by creating multiple JobRequest objects with different cluster criteria and using assertThat to validate the service's cluster selection behavior. By adding specific test scenarios and removing the @Ignore annotation, the code now thoroughly tests the cluster selection logic, ensuring proper method functionality and identifying potential edge cases."
90025,"/** 
 * Make sure we can get a valid like string for the tag list.
 */
@Test public void canGetTagLikeString(){
  Assert.assertThat(JpaSpecificationUtils.getTagLikeString(Sets.newHashSet()),Matchers.is(""String_Node_Str""));
  Assert.assertThat(JpaSpecificationUtils.getTagLikeString(Sets.newHashSet(""String_Node_Str"")),Matchers.is(""String_Node_Str""));
  Assert.assertThat(JpaSpecificationUtils.getTagLikeString(Sets.newHashSet(""String_Node_Str"",""String_Node_Str"",""String_Node_Str"")),Matchers.is(""String_Node_Str""));
}","/** 
 * Make sure we can get a valid like string for the tag list.
 */
@Test public void canGetTagLikeString(){
  Assert.assertThat(JpaSpecificationUtils.getTagLikeString(Sets.newHashSet()),Matchers.is(""String_Node_Str""));
  Assert.assertThat(JpaSpecificationUtils.getTagLikeString(Sets.newHashSet(""String_Node_Str"")),Matchers.is(""String_Node_Str"" + CommonFieldsEntity.TAG_DELIMITER + ""String_Node_Str""+ CommonFieldsEntity.TAG_DELIMITER+ ""String_Node_Str""));
  Assert.assertThat(JpaSpecificationUtils.getTagLikeString(Sets.newHashSet(""String_Node_Str"",""String_Node_Str"",""String_Node_Str"")),Matchers.is(""String_Node_Str"" + CommonFieldsEntity.TAG_DELIMITER + ""String_Node_Str""+ CommonFieldsEntity.TAG_DELIMITER+ ""String_Node_Str""+ CommonFieldsEntity.TAG_DELIMITER+ ""String_Node_Str""+ CommonFieldsEntity.TAG_DELIMITER+ ""String_Node_Str""+ CommonFieldsEntity.TAG_DELIMITER+ ""String_Node_Str""+ CommonFieldsEntity.TAG_DELIMITER+ ""String_Node_Str""));
}","The original code failed to handle multiple tags correctly by not adding delimiters between tag entries, resulting in an incomplete tag representation. The fixed code introduces `CommonFieldsEntity.TAG_DELIMITER` to separate tags, ensuring each tag is distinctly represented and concatenated for comprehensive tag string generation. This modification improves the code's accuracy by creating a more robust and precise tag like string that preserves individual tag information and enables proper tag matching and filtering."
90026,"@Override public Health health(){
  final double freePhysicalMemorySize=(double)operatingSystemMXBean.getFreePhysicalMemorySize();
  final double totalPhysicalMemorySize=(double)operatingSystemMXBean.getTotalPhysicalMemorySize();
  final double usedPhysicalMemoryPercentage=((totalPhysicalMemorySize - freePhysicalMemorySize) / totalPhysicalMemorySize) * 100;
  if (usedPhysicalMemoryPercentage > maxUsedPhysicalMemoryPercentage) {
    log.warn(""String_Node_Str"",usedPhysicalMemoryPercentage,maxUsedPhysicalMemoryPercentage);
    return Health.outOfService().withDetail(FREE_PHYSICAL_MEMORY_SIZE,freePhysicalMemorySize).withDetail(TOTAL_PHYSICAL_MEMORY_SIZE,totalPhysicalMemorySize).build();
  }
 else {
    return Health.up().withDetail(FREE_PHYSICAL_MEMORY_SIZE,freePhysicalMemorySize).withDetail(TOTAL_PHYSICAL_MEMORY_SIZE,totalPhysicalMemorySize).build();
  }
}","@Override public Health health(){
  Health.Builder result=Health.up();
  try {
    final double freePhysicalMemorySize=(double)operatingSystemMXBean.getFreePhysicalMemorySize();
    final double totalPhysicalMemorySize=(double)operatingSystemMXBean.getTotalPhysicalMemorySize();
    final double usedPhysicalMemoryPercentage=((totalPhysicalMemorySize - freePhysicalMemorySize) / totalPhysicalMemorySize) * 100;
    if (usedPhysicalMemoryPercentage > maxUsedPhysicalMemoryPercentage) {
      log.warn(""String_Node_Str"",usedPhysicalMemoryPercentage,maxUsedPhysicalMemoryPercentage);
      result=Health.outOfService();
    }
    result.withDetail(FREE_PHYSICAL_MEMORY_SIZE,freePhysicalMemorySize).withDetail(TOTAL_PHYSICAL_MEMORY_SIZE,totalPhysicalMemorySize);
  }
 catch (  Throwable e) {
    log.warn(""String_Node_Str"",e.getMessage());
  }
  return result.build();
}","The original code lacks error handling and directly returns health status without accounting for potential exceptions during memory measurement. The fixed code introduces a result builder with a try-catch block, allowing graceful error management and preventing abrupt method termination. By centralizing health status construction and adding exception handling, the revised implementation ensures robust health checking with improved reliability and resilience against runtime errors."
90027,"/** 
 * Constructor.
 * @param maxUsedPhysicalMemoryPercentage The maximum physical memory threshold
 * @param operatingSystemMXBean MX bean for operating system
 */
@Autowired public MemoryHealthIndicator(@Value(""String_Node_Str"") final double maxUsedPhysicalMemoryPercentage,final OperatingSystemMXBean operatingSystemMXBean){
  this.maxUsedPhysicalMemoryPercentage=maxUsedPhysicalMemoryPercentage;
  this.operatingSystemMXBean=operatingSystemMXBean;
}","MemoryHealthIndicator(final double maxUsedPhysicalMemoryPercentage,final OperatingSystemMXBean operatingSystemMXBean){
  this.maxUsedPhysicalMemoryPercentage=maxUsedPhysicalMemoryPercentage;
  this.operatingSystemMXBean=operatingSystemMXBean;
}","The original code incorrectly uses the `@Autowired` annotation on a constructor with a hardcoded `@Value(""String_Node_Str"")`, which would cause dependency injection and configuration issues. The fixed code removes the `@Autowired` annotation and the erroneous string value, allowing proper parameter passing and constructor initialization. This correction ensures clean, type-safe dependency injection and prevents potential runtime errors related to inappropriate annotation and value usage."
90028,"@Override public Health health(){
  final double freePhysicalMemorySize=(double)operatingSystemMXBean.getFreePhysicalMemorySize();
  final double totalPhysicalMemorySize=(double)operatingSystemMXBean.getTotalPhysicalMemorySize();
  final double usedPhysicalMemoryPercentage=((totalPhysicalMemorySize - freePhysicalMemorySize) / totalPhysicalMemorySize) * 100;
  if (usedPhysicalMemoryPercentage > maxUsedPhysicalMemoryPercentage) {
    log.warn(""String_Node_Str"",usedPhysicalMemoryPercentage,maxUsedPhysicalMemoryPercentage);
    return Health.outOfService().withDetail(FREE_PHYSICAL_MEMORY_SIZE,freePhysicalMemorySize).withDetail(TOTAL_PHYSICAL_MEMORY_SIZE,totalPhysicalMemorySize).build();
  }
 else {
    return Health.up().withDetail(FREE_PHYSICAL_MEMORY_SIZE,freePhysicalMemorySize).withDetail(TOTAL_PHYSICAL_MEMORY_SIZE,totalPhysicalMemorySize).build();
  }
}","@Override public Health health(){
  Health.Builder result=Health.up();
  try {
    final double freePhysicalMemorySize=(double)operatingSystemMXBean.getFreePhysicalMemorySize();
    final double totalPhysicalMemorySize=(double)operatingSystemMXBean.getTotalPhysicalMemorySize();
    final double usedPhysicalMemoryPercentage=((totalPhysicalMemorySize - freePhysicalMemorySize) / totalPhysicalMemorySize) * 100;
    if (usedPhysicalMemoryPercentage > maxUsedPhysicalMemoryPercentage) {
      log.warn(""String_Node_Str"",usedPhysicalMemoryPercentage,maxUsedPhysicalMemoryPercentage);
      result=Health.outOfService();
    }
    result.withDetail(FREE_PHYSICAL_MEMORY_SIZE,freePhysicalMemorySize).withDetail(TOTAL_PHYSICAL_MEMORY_SIZE,totalPhysicalMemorySize);
  }
 catch (  Throwable e) {
    log.warn(""String_Node_Str"",e.getMessage());
  }
  return result.build();
}","The original code lacks error handling and immediately returns a health status without considering potential exceptions during memory retrieval. The fixed code introduces a `Health.Builder` with try-catch error handling, allowing graceful management of unexpected errors and preventing abrupt method termination. By separating health status determination from detail addition and implementing comprehensive exception management, the revised code provides more robust health monitoring with improved reliability and error resilience."
90029,"/** 
 * Constructor.
 * @param maxUsedPhysicalMemoryPercentage The maximum physical memory threshold
 * @param operatingSystemMXBean MX bean for operating system
 */
@Autowired public MemoryHealthIndicator(@Value(""String_Node_Str"") final double maxUsedPhysicalMemoryPercentage,final OperatingSystemMXBean operatingSystemMXBean){
  this.maxUsedPhysicalMemoryPercentage=maxUsedPhysicalMemoryPercentage;
  this.operatingSystemMXBean=operatingSystemMXBean;
}","MemoryHealthIndicator(final double maxUsedPhysicalMemoryPercentage,final OperatingSystemMXBean operatingSystemMXBean){
  this.maxUsedPhysicalMemoryPercentage=maxUsedPhysicalMemoryPercentage;
  this.operatingSystemMXBean=operatingSystemMXBean;
}","The original code incorrectly used the `@Autowired` annotation and an invalid `@Value(""String_Node_Str"")` for the constructor parameter. The fixed code removes the unnecessary `@Autowired` annotation and the incorrect `@Value` attribute, using a clean, standard constructor signature. This simplifies the code, ensures proper dependency injection, and maintains the intended functionality of initializing the `MemoryHealthIndicator` with memory threshold and operating system metrics."
90030,"private void addConfigParamsFromConfig(final OkHttpClient.Builder builder,final GenieNetworkConfiguration genieNetworkConfiguration){
  if (genieNetworkConfiguration.getConnectTimeout() != 0) {
    builder.connectTimeout(genieNetworkConfiguration.getConnectTimeout(),TimeUnit.MILLISECONDS);
  }
  if (genieNetworkConfiguration.getReadTimeout() != 0) {
    builder.readTimeout(genieNetworkConfiguration.getReadTimeout(),TimeUnit.MILLISECONDS);
  }
  if (genieNetworkConfiguration.getWriteTimeout() != 0) {
    builder.writeTimeout(genieNetworkConfiguration.getWriteTimeout(),TimeUnit.MILLISECONDS);
  }
  builder.retryOnConnectionFailure(genieNetworkConfiguration.isRetryOnConnectionFailure());
}","private void addConfigParamsFromConfig(final OkHttpClient.Builder builder,final GenieNetworkConfiguration genieNetworkConfiguration){
  if (genieNetworkConfiguration.getConnectTimeout() != GenieNetworkConfiguration.DEFAULT_TIMEOUT) {
    builder.connectTimeout(genieNetworkConfiguration.getConnectTimeout(),TimeUnit.MILLISECONDS);
  }
  if (genieNetworkConfiguration.getReadTimeout() != GenieNetworkConfiguration.DEFAULT_TIMEOUT) {
    builder.readTimeout(genieNetworkConfiguration.getReadTimeout(),TimeUnit.MILLISECONDS);
  }
  if (genieNetworkConfiguration.getWriteTimeout() != GenieNetworkConfiguration.DEFAULT_TIMEOUT) {
    builder.writeTimeout(genieNetworkConfiguration.getWriteTimeout(),TimeUnit.MILLISECONDS);
  }
  builder.retryOnConnectionFailure(genieNetworkConfiguration.isRetryOnConnectionFailure());
}","The original code compared timeout values to zero, which could lead to unintended timeout configurations if the default value happened to be zero. The fixed code introduces a comparison with `GenieNetworkConfiguration.DEFAULT_TIMEOUT`, ensuring that only explicitly set non-default timeout values are applied to the OkHttpClient builder. This approach provides more robust and predictable network configuration by explicitly checking against a predefined default value, preventing potential misconfiguration."
90031,"/** 
 * Constructor that takes the service url and a security interceptor implementation.
 * @param url The url of the Genie Service.
 * @param securityInterceptor An implementation of the Security Interceptor.
 * @param genieNetworkConfiguration  A configuration object that provides network settings for HTTP calls.
 * @throws GenieClientException If there is any problem creating the constructor.
 */
public BaseGenieClient(final String url,final SecurityInterceptor securityInterceptor,final GenieNetworkConfiguration genieNetworkConfiguration) throws GenieClientException {
  if (StringUtils.isBlank(url)) {
    throw new GenieClientException(""String_Node_Str"");
  }
  final OkHttpClient.Builder builder=new OkHttpClient.Builder();
  if (genieNetworkConfiguration != null) {
    addConfigParamsFromConfig(builder,genieNetworkConfiguration);
  }
  mapper=new ObjectMapper().configure(DeserializationFeature.FAIL_ON_UNKNOWN_PROPERTIES,false);
  builder.addInterceptor(new ResponseMappingInterceptor());
  if (securityInterceptor != null) {
    builder.addInterceptor(securityInterceptor);
  }
  final OkHttpClient client=builder.build();
  retrofit=new Retrofit.Builder().baseUrl(url).addConverterFactory(JacksonConverterFactory.create(mapper)).client(client).build();
}","/** 
 * Constructor that takes the service url and a security interceptor implementation.
 * @param url The url of the Genie Service.
 * @param securityInterceptor An implementation of the Security Interceptor.
 * @param genieNetworkConfiguration  A configuration object that provides network settings for HTTP calls.
 * @throws GenieClientException If there is any problem creating the constructor.
 */
public BaseGenieClient(final String url,final SecurityInterceptor securityInterceptor,final GenieNetworkConfiguration genieNetworkConfiguration) throws GenieClientException {
  if (StringUtils.isBlank(url)) {
    throw new GenieClientException(""String_Node_Str"");
  }
  final OkHttpClient.Builder builder=new OkHttpClient.Builder();
  if (genieNetworkConfiguration != null) {
    this.addConfigParamsFromConfig(builder,genieNetworkConfiguration);
  }
  mapper=new ObjectMapper().configure(DeserializationFeature.FAIL_ON_UNKNOWN_PROPERTIES,false);
  builder.addInterceptor(new ResponseMappingInterceptor());
  if (securityInterceptor != null) {
    builder.addInterceptor(securityInterceptor);
  }
  final OkHttpClient client=builder.build();
  retrofit=new Retrofit.Builder().baseUrl(url).addConverterFactory(JacksonConverterFactory.create(mapper)).client(client).build();
}","The original code lacked the `this` keyword when calling the `addConfigParamsFromConfig` method, which could potentially lead to unintended method resolution or compilation errors. The fixed code adds `this.addConfigParamsFromConfig(builder, genieNetworkConfiguration)`, explicitly invoking the method on the current instance and ensuring proper method binding. This correction improves code clarity, prevents potential method resolution ambiguities, and maintains the intended configuration logic for the Genie client."
90032,"/** 
 * {@inheritDoc}
 */
@Override public Response intercept(final Chain chain) throws IOException {
  final Response response=chain.proceed(chain.request());
  if (response.isSuccessful()) {
    return response;
  }
 else {
    final JsonNode responseBody=mapper.readTree(response.body().string());
    throw new GenieClientException(response.code(),response.message() + ""String_Node_Str"" + responseBody.get(""String_Node_Str""));
  }
}","/** 
 * {@inheritDoc}
 */
@Override public Response intercept(final Chain chain) throws IOException {
  final Response response=chain.proceed(chain.request());
  if (response.isSuccessful()) {
    return response;
  }
 else {
    try {
      final JsonNode responseBody=mapper.readTree(response.body().string());
      throw new GenieClientException(response.code(),response.message() + ""String_Node_Str"" + responseBody.get(""String_Node_Str""));
    }
 catch (    JsonMappingException jme) {
      throw new GenieClientException(response.code(),response.message() + response.body().toString());
    }
  }
}","The original code lacks error handling when parsing the JSON response, which could lead to unhandled exceptions if the JSON is malformed. The fixed code adds a try-catch block to handle potential JsonMappingException, falling back to the raw response body if JSON parsing fails. This improvement ensures more robust error handling and prevents unexpected crashes by gracefully managing JSON parsing errors."
